date,hhs,flu,cough,fever,influenza,cold,isPartial,st_fips,cty_fips,pops,hhs_pops,hhs_pops_wt,nat_pops_wt,nat_pops
2017-04-09,55,7.657624435638041,9.342140238646412,13.106398462945037,1.1667929629193372,37.299132423942936,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-04-16,55,6.968770485779104,8.799822545275592,13.927529654932652,1.1482677486294726,35.70151870820972,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-04-23,55,6.01818403327176,8.51964312464864,12.847198130898533,1.0415080673109718,36.79326300113477,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-04-30,55,5.451556370986815,8.312397464719258,12.59953120938694,0.9472434996590342,36.78973593842376,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-05-07,55,5.06819067877516,8.338213337719306,12.580526913139005,0.796064303062498,37.15143040703072,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-05-14,55,4.959503714756752,8.41186492968735,12.291480489049954,0.7348546690840556,37.62168659253567,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-05-21,55,4.488080262573564,8.11954404395698,11.990878645130234,0.5826353445793715,36.81664681001898,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-05-28,55,4.5820071274019565,7.706098806367129,12.20935832750883,0.545331589101729,35.62174057681299,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-06-04,55,4.339178393791976,7.487178552677702,12.183958109999306,0.6588174595834756,34.58346602929271,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-06-11,55,4.244705452417791,7.264339818953261,12.165201677667804,0.47245969401985244,34.36343380033549,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-06-18,55,3.537240724040506,6.817723245396652,11.601818840108765,0.46545293691875683,33.03564653226444,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-06-25,55,3.6056508984102678,6.664856180219886,11.73281790836371,0.4064377899884496,32.35260567644692,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-07-02,55,3.383312803099926,6.391249227330159,11.73060788666453,0.3355072606010714,32.87956527488227,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-07-09,55,3.726148462267383,6.194090315564293,11.1838015976674,0.4277728555633044,32.34397484335888,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-07-16,55,3.532704082439493,6.321185205169608,11.297037751122597,0.3722568205339863,34.31992885431714,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-07-23,55,3.5530591418071675,6.185589441056895,11.08517406369347,0.22461612326048358,31.840014011567952,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-07-30,55,3.5410445681783878,6.161709708430432,10.700147509492579,0.47931832435321087,32.34954995245568,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-08-06,55,3.778568255389894,6.354504748194837,10.709480321248746,0.22829205462560115,30.679332975163863,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-08-13,55,4.182067215059654,6.120568139411537,10.660049016657553,0.3118604481797892,30.055525923636008,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-08-20,55,4.864917512062783,6.625360269336999,10.609935465648803,0.4595935087010554,30.868225939895847,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-08-27,55,5.549971118459804,7.120607623182461,13.74329167391906,0.6482968042399776,32.02997655484899,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-09-03,55,6.635590220840497,7.432092140514847,13.411648221787003,0.7742703791594341,33.85925436899455,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
